,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
512,Stellar,XLM,stellar,681,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30654070018.867,50001786894.450134,False,,14,,,,2025-02-24T12:01:00.000Z,0.3210718303289813,227452361.38006118,44.3175,1.05470707,-2.99927225,-5.90357034,-24.69304486,-10.96458267,-26.39751013,9842158367.990377,0.3165,16054171632.88,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:54.206776
3408,USDC,USDC,usd-coin,25917,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,57289030194.4015,57289030194.4015,False,,7,,,,2025-02-24T12:01:00.000Z,1.0000260952689968,6577010792.224863,26.8091,0.01089929,0.00316385,-0.00192236,-0.00205592,-0.00019873,-0.00146366,57290525167.054985,1.8252,57290525167.05,,2025-02-24T12:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-24 17:34:54.206776
2,Litecoin,LTC,litecoin,1319,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'heco-ecosystem', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,15,,,,2025-02-24T12:01:00.000Z,124.27265600224167,863893932.5893693,31.3028,0.88613445,-2.78220657,0.03470009,1.46135451,19.54615371,37.70639056,9389851539.61036,0.302,10438903104.19,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:54.206776
3408,USDC,USDC,usd-coin,25917,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,57289030194.4015,57289030194.4015,False,,7,,,,2025-02-24T12:01:00.000Z,1.0000260952689968,6577010792.224863,26.8091,0.01089929,0.00316385,-0.00192236,-0.00205592,-0.00019873,-0.00146366,57290525167.054985,1.8252,57290525167.05,,2025-02-24T12:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-24 17:34:59.952394
512,Stellar,XLM,stellar,681,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30654070018.867,50001786894.450134,False,,14,,,,2025-02-24T12:01:00.000Z,0.3210718303289813,227452361.38006118,44.3175,1.05470707,-2.99927225,-5.90357034,-24.69304486,-10.96458267,-26.39751013,9842158367.990377,0.3165,16054171632.88,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
1,Bitcoin,BTC,bitcoin,11958,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19828421.0,19828421.0,False,,1,,,,2025-02-24T12:01:00.000Z,95803.98519701774,25162896971.138138,62.0973,0.12581648,-0.3330428,-0.29739093,-8.41033091,0.2755517,3.92350358,1899641751964.2356,60.5209,2011883689137.37,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
2,Litecoin,LTC,litecoin,1319,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'heco-ecosystem', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,15,,,,2025-02-24T12:01:00.000Z,124.27265600224167,863893932.5893693,31.3028,0.88613445,-2.78220657,0.03470009,1.46135451,19.54615371,37.70639056,9389851539.61036,0.302,10438903104.19,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
1027,Ethereum,ETH,ethereum,9948,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio']",,120571331.61923504,120571331.61923504,True,,2,,,,2025-02-24T12:01:00.000Z,2687.8837513350454,23307410349.970036,38.7755,0.18100919,-3.96782428,-2.53643621,-18.66390487,-20.17342874,-19.0320261,324081723136.17126,10.325,324081723136.17,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
52,XRP,XRP,xrp,1541,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57887806032.0,99986418374.0,False,,3,,,,2025-02-24T12:01:00.000Z,2.488016814250142,4024683210.9360538,76.3458,0.82786556,-3.20578694,-6.97505807,-20.10124855,13.74668925,87.3196197,144025834747.66678,4.6315,248801681425.01,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
1839,BNB,BNB,bnb,2373,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142476520.53,142476520.53,False,,5,,,,2025-02-24T12:01:00.000Z,640.1379652390742,1628227513.7525494,-12.0167,0.17661292,-2.92619634,-4.96498521,-6.52312555,-7.99566705,3.37102915,91204629946.41739,2.9057,91204629946.42,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
1958,TRON,TRX,tron,1123,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86083109444.36937,86083182734.86945,True,,10,,,,2025-02-24T12:01:00.000Z,0.24815748504617982,581024681.3976759,35.554,0.758545,2.41719366,0.56018724,-2.57209481,-1.57366813,31.00606322,21362167944.669754,0.6806,21362186132.26,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
825,Tether USDt,USDT,tether,117715,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142412546106.39188,144566824325.18008,True,,4,,,,2025-02-24T12:01:00.000Z,1.0001890419987942,68000890184.768295,26.8154,-0.00302868,-0.01777967,0.0135853,0.0315617,0.12251051,0.01014453,142439468058.7612,4.538,144594153526.61,,2025-02-24T12:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-24 17:34:59.952394
74,Dogecoin,DOGE,dogecoin,1169,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148178356383.7052,148178356383.7052,True,,8,,,,2025-02-24T12:01:00.000Z,0.2313188047594423,1317369394.4420898,80.7149,0.58145067,-5.42635931,-12.26442445,-33.99189021,-27.08997886,-38.46357953,34276440289.897366,1.092,34276440289.9,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
2010,Cardano,ADA,cardano,1466,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35207580215.769005,44995048943.8165,False,,9,,,,2025-02-24T12:01:00.000Z,0.7353214808868049,605392189.8186128,23.5023,0.21920621,-4.88963086,-8.29335013,-24.9393219,-15.58060441,-18.48245807,25888890022.70024,0.8248,33089466639.91,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
1975,Chainlink,LINK,chainlink,1932,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-24T12:01:00.000Z,16.675912360286016,368518064.1618754,34.4819,0.28586877,-6.12968975,-13.92378362,-33.23477103,-27.57046076,0.87924429,10640899184.371767,0.3422,16675912360.29,,2025-02-24T12:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-24 17:34:59.952394
20947,Sui,SUI,sui,559,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,12,3089707194.508888,9934568252.253115,,2025-02-24T12:01:00.000Z,3.215375317735319,797664108.4920642,24.7896,-0.31998488,-3.48805098,-2.25207251,-23.20189358,-24.4460257,4.74373901,9934568252.253115,0.3195,32153753177.35,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
5805,Avalanche,AVAX,avalanche,867,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414027498.10775906,450696998.10775906,False,,13,,,,2025-02-24T12:01:00.000Z,23.831514757019363,342120286.2380808,10.5216,0.57574705,-5.14505855,-6.22074997,-32.82749462,-37.17895414,-40.42148266,9866902430.966866,0.3144,17057376159.17,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
5426,Solana,SOL,solana,841,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,491086862.84495044,594833904.3084648,True,,6,,,,2025-02-24T12:01:00.000Z,159.23033679307744,3572891269.6089177,135.7057,1.49214568,-6.11982947,-13.63016159,-36.25646468,-16.0071263,-29.94937214,78195926565.45729,2.4909,94715602918.98,,2025-02-24T12:01:00.000Z,,,,,,2025-02-24 17:34:59.952394
5805,Avalanche,AVAX,avalanche,867,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414027498.10775906,450696998.10775906,False,,13,,,,2025-02-24T12:03:00.000Z,23.82440254953042,341763117.301764,10.8711,0.54413033,-5.16266248,-6.3497478,-32.7658811,-37.07708776,-40.48164478,9863957781.494196,0.3174,17052285605.77,,2025-02-24T12:03:00.000Z,,,,,,2025-02-24 17:35:05.706263
20947,Sui,SUI,sui,559,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,12,3089707194.508888,9933578382.419624,,2025-02-24T12:03:00.000Z,3.2150549411523044,797706828.7342074,24.982,-0.31028492,-3.53093481,-2.31525905,-23.01323812,-24.3217614,4.66667724,9933578382.419624,0.3176,32150549411.52,,2025-02-24T12:03:00.000Z,,,,,,2025-02-24 17:35:05.706263
1975,Chainlink,LINK,chainlink,1932,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-24T12:03:00.000Z,16.67139731299507,368052269.9091569,34.4287,0.2523669,-6.15535709,-14.03281118,-33.1770232,-27.46936556,0.67676561,10638018132.828821,0.3401,16671397313.0,,2025-02-24T12:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-24 17:35:05.706263
1958,TRON,TRX,tron,1123,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86083109444.36937,86083182734.86945,True,,10,,,,2025-02-24T12:03:00.000Z,0.24820281453232867,580756606.631432,35.5377,0.76029613,2.43543368,0.52694352,-2.484383,-1.46121486,31.52291539,21366070047.78696,0.6875,21366088238.7,,2025-02-24T12:03:00.000Z,,,,,,2025-02-24 17:35:05.706263
2010,Cardano,ADA,cardano,1466,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35207580215.769005,44995048943.8165,False,,9,,,,2025-02-24T12:03:00.000Z,0.7350412812973134,604084565.4527652,23.2337,0.26613409,-4.93875793,-8.48647041,-24.90504056,-15.53996162,-18.16929383,25879024873.176792,0.8327,33076857658.38,,2025-02-24T12:03:00.000Z,,,,,,2025-02-24 17:35:05.706263
74,Dogecoin,DOGE,dogecoin,1169,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148178356383.7052,148178356383.7052,True,,8,,,,2025-02-24T12:03:00.000Z,0.23119287676864206,1317030548.6261094,80.7099,0.61848572,-5.51051277,-12.37465371,-33.94859264,-27.02392257,-38.24521336,34257780487.19788,1.0953,34257780487.2,,2025-02-24T12:03:00.000Z,,,,,,2025-02-24 17:35:05.706263
825,Tether USDt,USDT,tether,117715,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142412546106.39188,144566824325.18008,True,,4,,,,2025-02-24T12:03:00.000Z,1.0002846576339697,68945710175.5861,28.5827,0.00022842,0.02571443,0.02936548,0.04322417,0.12794663,0.03555513,142453084924.81412,4.5546,144607976375.34,,2025-02-24T12:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-24 17:35:05.706263
